2025-01-25 13:30:45,82
2025-01-25 13:31:27,85
2025-01-25 13:32:10,82
2025-01-25 13:32:53,82
2025-01-25 13:33:35,82
2025-01-25 13:34:17,81
2025-01-25 13:35:00,80
2025-01-25 13:35:43,81
2025-01-25 13:36:25,82
2025-01-25 13:37:08,81
2025-01-25 13:37:51,84
2025-01-25 13:38:34,84
2025-01-25 13:39:17,86
2025-01-25 13:39:59,84
2025-01-25 13:40:43,82
2025-01-25 13:41:26,84
2025-01-25 13:42:08,82
2025-01-25 13:42:51,84
2025-01-25 13:43:34,83
2025-01-25 13:44:17,82
2025-01-25 13:44:59,79
2025-01-25 13:45:42,80
2025-01-25 13:46:25,77
2025-01-25 13:47:08,82
2025-01-25 13:47:50,82
2025-01-25 13:48:33,81
2025-01-25 13:49:15,81
2025-01-25 13:49:59,84
2025-01-25 13:50:41,84
2025-01-25 13:51:24,84
2025-01-25 13:52:07,85
2025-01-25 13:52:49,84
2025-01-25 13:53:32,83
2025-01-25 13:54:15,83
2025-01-25 13:54:58,84
2025-01-25 13:55:41,84
2025-01-25 13:56:24,85
2025-01-25 16:26:23,95
2025-01-25 16:27:06,95
2025-01-25 16:27:48,95
2025-01-25 16:28:30,94
2025-01-25 16:29:13,94
2025-01-25 16:29:55,95
2025-01-25 16:30:38,94
2025-01-25 16:31:20,93
2025-01-25 16:32:03,94
2025-01-25 16:32:46,95
2025-01-25 16:33:29,93
2025-01-25 16:34:11,94
2025-01-25 16:34:55,94
2025-01-25 16:35:34,94
2025-01-25 16:36:20,94
2025-01-25 16:37:05,94
2025-01-25 16:37:48,93
2025-01-25 16:38:31,94
2025-01-25 16:39:14,94
2025-01-25 16:39:57,95
2025-01-25 16:40:36,96
2025-01-25 16:41:19,95
2025-01-25 16:46:46,95
2025-01-25 16:47:29,95
2025-01-25 16:48:12,94
2025-01-25 16:48:54,94
2025-01-25 16:49:37,94
2025-01-25 16:50:20,94
2025-01-25 16:51:02,95
2025-01-25 16:51:46,93
2025-01-25 16:52:28,98
2025-01-25 16:53:12,99
2025-01-25 16:53:55,100
2025-01-25 16:54:38,100
2025-01-25 16:55:22,99
2025-01-25 16:56:01,97
2025-01-25 16:56:47,96
2025-01-25 16:57:31,96
2025-01-25 16:58:13,94
2025-01-25 16:58:56,93
2025-01-25 16:59:39,94
2025-01-25 17:00:22,94
2025-01-25 17:01:01,95
2025-01-25 17:01:43,90
2025-01-25 17:03:00,92
2025-01-25 17:03:47,90
2025-01-25 17:04:29,94
2025-01-25 17:05:11,96
2025-01-25 17:05:54,95
2025-01-25 17:06:37,96
2025-01-25 17:07:19,96
2025-01-25 17:08:02,96
2025-01-25 17:08:45,96
2025-01-25 17:09:27,98
2025-01-25 17:10:10,98
2025-01-25 17:10:52,97
2025-01-25 17:11:35,98
2025-01-25 17:12:18,99
2025-01-25 17:13:00,98
2025-01-25 17:13:44,98
2025-01-25 17:14:26,97
2025-01-25 17:15:09,96
2025-01-25 17:15:52,96
2025-01-25 17:16:34,96
2025-01-25 17:17:16,96
2025-01-25 17:17:59,96
2025-01-25 17:18:42,94
2025-01-25 17:19:24,92
2025-01-25 17:20:07,92
2025-01-25 17:20:50,93
2025-01-25 17:21:12,92
2025-01-25 17:21:54,91
2025-01-25 17:22:36,89
2025-01-25 17:23:19,88
2025-01-25 17:24:01,88
2025-01-25 17:24:43,88
2025-01-25 17:25:26,86
2025-01-25 17:31:15,82
2025-01-25 17:31:58,81
2025-01-25 17:32:41,80
2025-01-25 17:33:23,78
2025-01-25 17:34:06,74
2025-01-25 17:34:49,76
2025-01-25 17:35:31,74
2025-01-25 17:36:15,74
2025-01-25 17:36:57,76
2025-01-25 17:37:40,76
2025-01-25 17:38:23,80
2025-01-25 17:39:06,84
2025-01-25 17:39:48,76
2025-01-25 17:40:27,75
2025-01-25 17:41:14,72
2025-01-25 17:41:56,70
2025-01-25 17:42:40,67
2025-01-25 17:43:22,64
2025-01-25 17:44:05,63
2025-01-25 17:44:48,61
2025-01-25 17:45:26,59
2025-01-25 17:46:09,58
2025-01-25 17:46:52,58
2025-01-25 17:47:39,58
2025-01-25 17:48:21,54
2025-01-25 17:49:04,51
2025-01-25 17:49:46,50
2025-01-25 17:50:28,48
2025-01-25 17:51:11,46
2025-01-25 17:51:53,46
2025-01-25 17:52:36,44
2025-01-25 17:53:19,42
2025-01-25 17:54:01,44
2025-01-25 17:54:44,43
2025-01-25 17:55:27,42
2025-01-25 17:56:09,38
2025-01-25 17:56:52,37
2025-01-25 17:57:35,32
2025-01-25 17:58:17,26
2025-01-26 12:59:57,70
2025-01-26 13:00:40,72
2025-01-26 13:01:23,72
2025-01-26 13:02:05,69
2025-01-26 13:02:48,68
2025-01-26 13:03:30,65
2025-01-26 13:04:13,64
2025-01-26 13:04:56,65
2025-01-26 13:05:39,63
2025-01-26 13:06:21,62
2025-01-26 13:07:03,62
2025-01-26 13:07:47,62
2025-01-26 13:08:29,63
2025-01-26 13:09:08,61
2025-01-26 13:09:55,62
2025-01-26 13:10:38,60
2025-01-26 13:11:21,59
2025-01-26 13:12:03,58
2025-01-26 13:12:46,59
2025-01-26 13:13:29,58
2025-01-26 13:14:08,58
2025-01-26 13:14:51,58
2025-01-26 13:15:33,57
2025-01-26 13:16:21,56
2025-01-26 13:17:03,56
2025-01-26 13:17:46,57
2025-01-26 13:18:29,56
2025-01-26 13:19:12,55
2025-01-26 13:19:54,54
2025-01-26 13:20:37,53
2025-01-26 13:21:20,54
2025-01-26 13:22:03,55
2025-01-26 13:22:46,57
2025-01-26 13:23:29,56
2025-01-26 13:24:12,56
2025-01-26 13:24:55,57
2025-01-26 13:25:37,57
2025-01-26 13:26:20,57
2025-01-26 13:27:04,58
2025-01-26 13:27:47,60
2025-01-26 13:28:30,62
2025-01-26 13:29:12,64
2025-01-26 13:29:55,65
2025-01-26 13:30:39,61
2025-01-26 13:31:22,61
2025-01-26 13:32:04,62
2025-01-26 13:32:46,61
2025-01-26 13:33:29,61
2025-01-26 13:34:12,61
2025-01-26 13:34:55,62
2025-01-26 13:35:40,60
2025-01-26 13:36:23,62
2025-01-26 13:37:06,62
2025-01-26 14:00:18,66
2025-01-26 16:14:43,70
2025-01-26 17:24:39,81
2025-01-27 10:08:36,84
2025-01-27 10:12:40,86
2025-01-27 15:47:39,88
2025-01-27 15:48:21,89
2025-01-27 15:48:50,88
2025-01-27 15:49:32,88
2025-01-27 15:50:15,88
2025-01-27 15:50:57,88
2025-01-27 15:51:40,87
2025-01-27 15:52:22,88
2025-01-27 15:53:05,88
2025-01-27 15:53:47,89
2025-01-27 15:54:29,90
2025-01-27 15:55:12,92
2025-01-27 15:55:55,91
2025-01-27 15:56:37,88
2025-01-27 15:57:20,89
2025-01-27 15:57:59,90
2025-01-27 15:58:45,89
2025-01-27 15:59:28,90
2025-01-27 16:00:11,89
2025-01-27 16:00:53,88
2025-01-27 16:01:36,89
2025-01-27 16:02:18,93
2025-01-27 16:02:57,93
2025-01-27 16:03:39,92
2025-01-27 16:04:21,92
2025-01-27 16:05:09,91
2025-01-27 16:05:51,92
2025-01-27 16:06:34,91
2025-01-27 16:07:17,93
2025-01-27 16:08:00,92
2025-01-27 16:08:42,93
2025-01-27 16:09:24,94
2025-01-27 16:10:07,93
2025-01-27 16:10:49,92
2025-01-27 16:11:34,92
2025-01-27 16:12:16,94
2025-01-27 16:12:59,91
2025-01-27 16:13:42,92
2025-01-27 16:14:24,92
2025-01-27 16:15:06,93
2025-01-27 16:15:49,92
2025-01-27 16:16:32,92
2025-01-27 16:17:15,94
2025-01-27 16:17:57,93
2025-01-27 16:18:39,93
2025-01-27 16:19:23,94
2025-01-27 16:20:05,92
2025-01-27 16:20:47,96
2025-01-27 16:21:30,95
2025-01-27 16:22:14,94
2025-01-27 16:22:56,95
2025-01-27 16:23:39,93
2025-01-27 16:24:22,93
2025-01-27 16:25:06,96
2025-01-27 16:25:48,97
2025-01-27 16:26:31,97
2025-01-27 16:27:13,97
2025-01-27 16:27:56,96
2025-01-27 16:28:39,98
2025-01-27 16:29:22,96
2025-01-27 16:30:04,98
2025-01-27 16:30:46,98
2025-01-27 16:31:29,98
2025-01-27 16:32:11,98
2025-01-27 16:32:54,96
2025-01-27 16:33:36,95
2025-01-27 16:34:19,94
2025-01-27 16:35:01,93
2025-01-27 16:35:43,94
2025-01-27 16:36:25,95
2025-01-27 16:37:09,96
2025-01-27 16:37:51,98
2025-01-27 16:38:33,96
2025-01-27 16:39:16,96
2025-01-27 16:39:55,98
2025-01-27 16:40:38,98
2025-01-27 16:41:24,98
2025-01-27 16:42:06,96
2025-01-27 16:42:50,93
2025-01-27 16:43:32,96
2025-01-27 16:44:15,95
2025-01-27 16:44:54,96
2025-01-27 16:45:37,98
2025-01-27 16:46:20,99
2025-01-27 16:47:06,99
2025-01-27 16:47:49,98
2025-01-27 16:48:32,97
2025-01-27 16:49:16,96
2025-01-27 16:49:55,96
2025-01-27 16:50:38,98
2025-01-27 16:51:21,98
2025-01-27 16:52:03,96
2025-01-27 16:52:46,98
2025-01-27 16:53:33,95
2025-01-27 16:54:15,97
2025-01-27 16:54:55,94
2025-01-27 16:55:38,95
2025-01-27 16:56:20,96
2025-01-27 16:57:04,96
2025-01-27 16:57:46,97
2025-01-27 16:58:29,96
2025-01-27 16:59:15,98
2025-01-27 16:59:54,98
2025-01-27 17:00:37,96
2025-01-27 17:01:20,93
2025-01-27 17:02:02,93
2025-01-27 17:02:45,94
2025-01-27 17:03:27,92
2025-01-27 17:03:58,90
2025-01-27 17:04:40,91
2025-01-27 17:05:23,92
2025-01-27 17:06:05,91
2025-01-27 17:06:48,92
2025-01-27 17:07:30,94
2025-01-27 17:08:13,94
2025-01-27 17:08:55,94
2025-01-27 17:09:38,92
2025-01-27 17:10:20,95
2025-01-27 17:11:03,94
2025-01-27 17:11:45,91
2025-01-27 17:12:28,90
2025-01-27 17:13:07,91
2025-01-27 17:13:54,90
2025-01-27 17:14:37,92
2025-01-27 17:15:19,91
2025-01-27 17:16:02,91
2025-01-27 17:16:44,93
2025-01-27 17:17:27,90
2025-01-27 17:18:05,93
2025-01-27 17:18:48,93
2025-01-27 17:19:31,91
2025-01-27 17:20:18,89
2025-01-27 17:21:00,90
2025-01-27 17:21:42,91
2025-01-27 17:22:25,91
2025-01-27 17:23:07,90
2025-01-27 17:23:50,94
2025-01-27 17:24:32,92
2025-01-27 17:25:14,95
2025-01-27 17:25:57,97
2025-01-27 17:26:39,95
2025-01-27 17:27:22,97
2025-01-27 17:28:04,99
2025-01-27 17:28:48,99
2025-01-27 17:29:31,99
2025-01-27 17:30:13,101
2025-01-27 17:30:55,102
2025-01-27 17:31:38,104
2025-01-27 17:32:21,104
2025-01-27 17:33:03,104
2025-01-27 17:33:46,104
2025-01-27 17:34:28,107
2025-01-27 17:35:11,104
2025-01-27 17:35:54,104
2025-01-27 17:36:37,105
2025-01-27 17:37:20,105
2025-01-27 17:38:02,104
2025-01-27 17:38:45,104
2025-01-27 17:39:27,102
2025-01-27 17:40:06,103
2025-01-27 17:40:49,104
2025-01-27 17:41:31,100
2025-01-27 17:42:14,98
2025-01-27 17:42:56,96
2025-01-27 17:43:40,94
2025-01-27 17:44:27,96
2025-01-27 17:45:05,96
2025-01-27 17:45:48,97
2025-01-27 17:46:30,97
2025-01-27 17:47:12,96
2025-01-27 17:47:55,97
2025-01-27 17:48:38,97
2025-01-27 17:49:21,96
2025-01-27 17:50:08,96
2025-01-27 17:50:51,94
2025-01-27 17:51:33,93
2025-01-27 17:52:16,93
2025-01-27 17:52:58,94
2025-01-27 17:53:40,92
2025-01-27 17:54:23,94
2025-01-27 17:55:05,95
2025-01-27 17:55:48,95
2025-01-27 17:56:31,96
2025-01-27 17:57:13,96
2025-01-27 17:57:55,95
2025-01-27 17:58:38,94
2025-01-27 17:59:21,93
2025-01-27 18:00:04,92
2025-01-27 18:00:47,93
2025-01-27 18:01:29,92
2025-01-27 18:02:12,94
2025-01-27 18:02:54,93
2025-01-27 18:03:37,91
2025-01-27 18:04:19,91
2025-01-27 18:05:02,90
2025-01-27 18:05:46,92
2025-01-27 18:06:28,92
2025-01-27 18:07:06,92
2025-01-27 18:07:49,91
2025-01-27 18:08:36,92
2025-01-27 18:09:18,92
2025-01-27 18:10:01,91
2025-01-27 18:10:44,89
2025-01-27 18:11:27,90
2025-01-27 18:12:06,91
2025-01-27 18:12:49,90
2025-01-27 18:13:31,89
2025-01-27 18:14:18,89
2025-01-27 18:15:01,88
2025-01-27 18:15:44,90
2025-01-27 18:16:27,90
2025-01-27 18:17:05,92
2025-01-27 18:17:47,89
2025-01-27 18:18:17,91
2025-01-27 18:19:00,92
2025-01-27 18:19:43,92
2025-01-27 18:20:26,92
2025-01-27 18:21:09,95
2025-01-27 18:21:51,98
2025-01-27 18:22:35,99
2025-01-27 18:23:17,98
2025-01-27 18:24:00,98
2025-01-27 18:24:44,98
2025-01-27 18:25:27,97
2025-01-27 18:26:10,97
2025-01-27 18:26:52,99
2025-01-27 18:27:31,101
2025-01-27 18:28:18,100
2025-01-27 18:29:01,102
2025-01-27 18:29:43,101
2025-01-27 18:30:26,101
2025-01-27 18:31:09,99
2025-01-27 18:31:51,99
2025-01-27 18:32:34,99
2025-01-27 18:33:16,99
2025-01-27 18:33:58,97
2025-01-27 18:34:41,98
2025-01-27 18:35:23,98
2025-01-27 18:36:06,100
2025-01-27 18:36:49,100
2025-01-27 18:37:31,100
2025-01-27 18:38:14,100
2025-01-27 18:38:56,101
2025-01-27 18:39:39,100
2025-01-27 18:40:21,100
2025-01-27 18:41:04,100
2025-01-27 18:41:47,101
2025-01-27 18:42:30,101
2025-01-27 18:43:13,101
2025-01-27 18:43:56,101
2025-01-27 18:44:39,101
2025-01-27 18:45:21,101
2025-01-27 18:46:04,100
2025-01-27 18:46:46,99
2025-01-27 18:47:28,100
2025-01-27 18:48:12,100
2025-01-27 18:48:54,100
2025-01-27 18:49:37,99
2025-01-27 18:50:20,100
2025-01-27 18:51:02,100
2025-01-27 18:51:45,100
2025-01-27 18:52:28,100
2025-01-27 18:53:11,101
2025-01-27 18:53:53,101
2025-01-27 18:54:32,100
2025-01-27 18:55:14,100
2025-01-27 18:55:57,100
2025-01-27 18:56:40,100
2025-01-27 18:57:22,100
2025-01-27 18:58:05,100
2025-01-27 18:58:52,100
2025-01-27 18:59:31,100
2025-01-27 19:00:14,100
2025-01-27 19:00:56,100
2025-01-27 19:01:39,100
2025-01-27 19:02:21,99
2025-01-27 19:03:04,97
2025-01-27 19:03:46,98
2025-01-27 19:04:33,98
2025-01-27 19:05:15,98
2025-01-27 19:05:58,97
2025-01-27 19:06:40,97
2025-01-27 19:07:22,97
2025-01-27 19:08:05,99
2025-01-27 19:08:48,100
2025-01-27 19:09:30,100
2025-01-27 19:10:13,98
2025-01-27 19:10:56,96
2025-01-27 19:11:38,98
2025-01-27 19:12:21,98
2025-01-27 19:13:04,98
2025-01-27 19:13:46,96
2025-01-27 19:14:28,96
2025-01-27 19:15:11,98
2025-01-27 19:15:54,98
2025-01-27 19:16:37,98
2025-01-27 19:17:19,100
2025-01-27 19:18:02,100
2025-01-27 19:18:45,100
2025-01-27 19:19:27,98
2025-01-27 19:20:10,96
2025-01-27 19:20:52,96
2025-01-27 19:21:31,98
2025-01-27 19:22:13,99
2025-01-27 19:23:00,97
2025-01-27 19:23:43,96
2025-01-27 19:24:25,96
2025-01-27 19:25:07,98
2025-01-27 19:25:50,98
2025-01-27 19:26:29,97
2025-01-27 19:27:12,93
2025-01-27 19:27:55,93
2025-01-27 19:28:41,92
2025-01-27 19:29:24,92
2025-01-27 19:30:06,92
2025-01-27 19:30:49,90
2025-01-27 19:31:34,91
2025-01-27 19:32:16,92
2025-01-27 19:32:59,92
2025-01-27 19:33:42,92
2025-01-27 19:34:24,90
2025-01-27 19:35:07,90
2025-01-27 19:35:50,90
2025-01-27 19:36:33,88
2025-01-27 19:37:15,89
2025-01-27 19:37:58,88
2025-01-27 19:38:41,88
2025-01-27 19:39:23,90
2025-01-27 19:40:06,92
2025-01-27 19:40:49,91
2025-01-27 19:41:32,94
2025-01-27 19:42:15,94
2025-01-27 19:42:57,95
2025-01-27 19:43:41,94
2025-01-27 19:44:24,95
2025-01-27 19:45:07,96
2025-01-27 19:45:50,92
2025-01-27 19:46:33,94
2025-01-27 19:47:15,93
2025-01-27 19:47:58,95
2025-01-27 19:48:41,96
2025-01-27 19:49:23,96
2025-01-27 19:50:06,94
2025-01-27 19:50:49,94
2025-01-27 19:51:31,93
2025-01-27 19:52:14,92
2025-01-27 19:52:56,92
2025-01-27 19:53:39,94
2025-01-27 19:54:22,90
2025-01-27 19:55:05,90
2025-01-27 19:55:49,91
2025-01-27 19:56:31,90
2025-01-27 19:57:14,90
2025-01-27 19:57:58,92
2025-01-27 19:58:36,90
2025-01-27 19:59:24,90
2025-01-27 20:00:07,88
2025-01-27 20:00:50,88
2025-01-27 20:01:32,89
2025-01-27 20:02:15,92
2025-01-27 20:02:58,90
2025-01-27 20:03:37,90
2025-01-27 20:04:19,88
2025-01-27 20:05:01,88
2025-01-27 20:05:48,94
2025-01-27 20:06:30,94
2025-01-27 20:07:13,96
2025-01-27 20:07:56,97
2025-01-27 20:08:39,96
2025-01-27 20:09:22,98
2025-01-27 20:10:04,98
2025-01-27 20:10:47,98
2025-01-27 20:11:29,100
2025-01-27 20:12:12,100
2025-01-27 20:12:55,100
2025-01-27 20:13:38,100
2025-01-27 20:14:21,98
2025-01-27 20:15:04,98
2025-01-27 20:15:47,99
2025-01-27 20:16:30,99
2025-01-27 20:17:13,99
2025-01-27 20:17:57,100
2025-01-27 20:18:40,102
2025-01-27 20:19:23,102
2025-01-27 20:20:06,101
2025-01-27 20:20:49,100
2025-01-27 20:21:32,100
2025-01-27 20:22:15,98
2025-01-27 20:22:59,100
2025-01-27 20:23:41,100
2025-01-27 20:24:24,100
2025-01-27 20:25:07,99
2025-01-27 20:25:49,100
2025-01-27 20:26:32,99
2025-01-27 20:27:17,100
2025-01-27 20:27:59,100
2025-01-27 20:28:42,100
2025-01-27 20:29:24,98
2025-01-27 20:30:07,99
2025-01-27 20:30:50,100
2025-01-27 20:31:33,100
2025-01-27 20:32:17,99
2025-01-27 20:33:00,99
2025-01-27 20:33:42,99
2025-01-27 20:34:26,100
2025-01-27 20:35:09,99
2025-01-27 20:35:52,100
2025-01-27 20:36:36,100
2025-01-27 20:37:19,100
2025-01-27 20:38:02,98
2025-01-27 20:38:45,98
2025-01-27 20:39:27,98
2025-01-27 20:40:10,99
2025-01-27 20:40:53,99
2025-01-27 20:41:36,99
2025-01-27 20:42:20,98
2025-01-27 20:43:03,98
2025-01-27 20:43:47,97
2025-01-27 20:44:30,98
2025-01-27 20:45:14,98
2025-01-27 20:45:57,99
2025-01-27 20:46:40,99
2025-01-27 20:47:23,98
2025-01-27 20:48:08,98
2025-01-27 20:48:52,98
2025-01-27 20:49:36,98
2025-01-27 20:50:20,102
2025-01-27 20:51:03,100
2025-01-27 20:51:47,98
2025-01-27 20:52:30,98
2025-01-27 20:53:13,96
2025-01-27 20:53:57,94
2025-01-27 20:54:41,93
2025-01-27 20:55:25,96
2025-01-27 20:56:08,96
2025-01-27 20:56:52,95
2025-01-27 20:57:35,95
2025-01-27 20:58:18,93
2025-01-27 20:59:02,93
2025-01-27 20:59:45,91
2025-01-27 21:00:28,93
2025-01-27 21:01:12,94
2025-01-27 21:01:55,97
2025-01-27 21:02:39,98
2025-01-27 21:03:22,99
2025-01-27 21:04:05,102
2025-01-27 21:04:48,100
2025-01-27 21:05:32,99
2025-01-27 21:06:15,100
2025-01-27 21:06:59,100
2025-01-27 21:07:42,100
2025-01-27 21:08:25,99
2025-01-27 21:09:08,98
2025-01-27 21:09:52,99
2025-01-27 21:10:35,99
2025-01-27 21:11:19,98
2025-01-27 21:12:00,99
2025-01-27 21:12:44,98
2025-01-27 21:13:28,98
2025-01-27 21:14:12,98
2025-01-27 21:14:57,98
2025-01-27 21:15:41,99
2025-01-27 21:16:25,99
2025-01-27 21:18:58,99
2025-01-27 21:19:41,98
2025-01-27 21:20:25,99
2025-01-27 21:21:09,97
2025-01-27 21:21:53,98
2025-01-27 21:22:37,98
2025-01-27 21:23:22,98
2025-01-27 21:24:06,98
2025-01-27 21:24:49,95
2025-01-27 21:25:33,94
2025-01-27 21:26:17,94
2025-01-27 21:27:01,97
2025-01-27 21:27:45,98
2025-01-27 21:28:24,99
2025-01-27 21:29:14,99
2025-01-27 21:29:58,98
2025-01-27 21:30:43,98
2025-01-27 21:31:29,98
2025-01-27 21:32:14,97
2025-01-27 21:32:59,98
2025-01-27 21:33:40,99
2025-01-27 21:34:25,100
2025-01-27 21:35:11,101
2025-01-27 21:36:00,101
2025-01-27 21:36:46,100
2025-01-27 21:37:31,99
2025-01-27 21:38:16,98
2025-01-27 21:39:00,97
2025-01-27 21:39:45,98
2025-01-27 21:40:29,98
2025-01-27 21:41:14,98
2025-01-27 21:41:59,98
2025-01-27 21:42:45,98
2025-01-27 21:43:30,99
2025-01-27 21:44:16,98
2025-01-27 21:45:01,99
2025-01-27 21:45:46,98
2025-01-27 21:46:31,99
2025-01-27 21:47:17,98
2025-01-27 21:47:47,96
2025-01-27 21:48:32,98
2025-01-27 21:49:19,98
2025-01-27 21:50:04,98
2025-01-27 21:50:50,98
2025-01-27 21:51:36,96
2025-01-27 21:52:21,96
2025-01-27 21:53:07,96
2025-01-27 21:53:53,96
2025-01-27 21:54:38,96
2025-01-27 21:55:24,93
2025-01-27 21:56:09,92
2025-01-27 21:56:56,94
2025-01-27 21:57:36,93
2025-01-27 21:58:26,93
2025-01-27 21:59:11,90
2025-01-27 21:59:57,89
2025-01-27 22:00:44,90
2025-01-27 22:01:28,90
2025-01-27 22:02:14,90
2025-01-27 22:02:55,87
2025-01-27 22:03:40,82
2025-01-27 22:04:26,82
2025-01-27 22:05:15,82
2025-01-27 22:06:00,80
2025-01-27 22:06:45,80
2025-01-27 22:07:31,79
2025-01-27 22:08:15,80
2025-01-27 22:09:00,80
2025-01-27 22:09:46,79
2025-01-27 22:10:31,78
2025-01-27 22:11:17,76
2025-01-27 22:12:02,78
2025-01-27 22:12:47,81
2025-01-27 22:13:33,79
2025-01-27 22:14:19,80
2025-01-27 22:15:04,78
2025-01-27 22:15:49,78
2025-01-27 22:16:34,77
2025-01-27 22:17:19,77
2025-01-27 22:18:05,77
2025-01-27 22:18:50,75
2025-01-27 22:19:35,74
2025-01-27 22:20:20,75
2025-01-27 22:21:05,73
2025-01-27 22:21:50,73
2025-01-27 22:22:36,73
2025-01-27 22:23:21,74
2025-01-27 22:24:06,74
2025-01-27 22:24:51,72
2025-01-27 22:25:35,72
2025-01-27 22:26:21,69
2025-01-27 22:27:06,66
2025-01-27 22:27:50,64
2025-01-27 22:28:35,58
2025-01-27 22:29:21,58
2025-01-27 22:30:06,55
2025-01-27 22:30:51,53
2025-01-27 22:31:37,53
2025-01-27 22:32:22,54
2025-01-27 22:33:07,54
2025-01-27 22:33:52,54
2025-01-27 22:34:38,53
2025-01-27 22:35:22,53
2025-01-27 22:36:07,52
2025-01-27 22:36:52,52
2025-01-27 22:37:37,52
2025-01-27 22:38:22,50
2025-01-27 22:39:06,48
2025-01-27 22:39:51,45
2025-01-27 22:40:36,46
2025-01-27 22:41:22,45
2025-01-27 22:42:03,46
2025-01-27 22:42:48,46
2025-01-27 22:43:37,44
2025-01-27 22:44:23,42
2025-01-27 22:45:08,42
2025-01-27 22:45:53,38
2025-01-27 22:46:38,36
2025-01-27 22:47:19,35
2025-01-27 22:48:04,34
2025-01-27 22:48:50,34
2025-01-27 22:49:41,33
2025-01-27 22:50:26,32
2025-01-27 22:51:11,32
2025-01-27 22:51:56,32
2025-01-27 22:52:36,30
2025-01-27 22:53:21,27
2025-01-27 22:54:06,25
2025-01-27 22:54:51,20
2025-01-27 22:55:36,20
2025-01-27 22:56:26,19
2025-01-27 22:57:11,16
2025-01-27 22:57:52,14
2025-01-27 22:58:37,11
2025-01-27 22:59:22,5
2025-01-27 23:00:08,4
2025-01-27 23:00:53,2
2025-01-27 23:01:38,4
2025-01-27 23:02:28,2
2025-01-27 23:03:09,1
2025-01-27 23:03:54,1
2025-01-27 23:04:39,0
2025-01-27 23:05:24,0
2025-01-27 23:06:09,0
2025-01-27 23:06:53,0
2025-01-27 23:07:37,0
2025-01-27 23:08:22,0
2025-01-28 10:32:33,68
2025-01-28 10:33:16,71
2025-01-28 10:33:59,71
2025-01-28 10:34:42,71
2025-01-28 10:35:25,69
2025-01-28 10:36:08,70
2025-01-28 10:36:51,70
2025-01-28 10:37:34,70
2025-01-28 10:38:17,72
2025-01-28 10:39:00,71
2025-01-28 10:39:43,70
2025-01-28 10:40:27,69
2025-01-28 10:41:10,68
2025-01-28 10:41:50,67
2025-01-28 10:42:36,68
2025-01-28 10:43:20,67
2025-01-28 10:44:04,68
2025-01-28 10:44:47,66
2025-01-28 10:45:30,65
2025-01-28 10:46:13,66
2025-01-28 10:46:52,66
2025-01-28 10:47:36,67
